C1	C2	C3	C4	C5	C6	Score	IID	ID 
436:1	436	1	NA	NA	NA	0.000114416	"6614"	AT5G21940
436:2	436	2	NA	NA	NA	5.72082e-05	"4586"	AT3G55605
436:3	436	3	NA	NA	NA	5.72082e-05	"5749"	AT4G32590
437:1	437	1	NA	NA	NA	0.000114416	"2043"	AT2G01290
437:2	437	2	NA	NA	NA	5.72084e-05	"5315"	AT4G18350
437:3	437	3	NA	NA	NA	5.72081e-05	"288"	AT1G09935
438:1	438	1	NA	NA	NA	0.000114416	"6963"	AT5G40700
438:2	438	2	NA	NA	NA	5.72084e-05	"7311"	AT5G52810
438:3	438	3	NA	NA	NA	5.72081e-05	"2151"	AT2G05760
439:1	439	1	NA	NA	NA	0.000114416	"3747"	AT3G15518
439:2	439	2	NA	NA	NA	5.72084e-05	"6376"	AT5G13530
439:3	439	3	NA	NA	NA	5.72081e-05	"3881"	AT3G19990
440:1	440	1	NA	NA	NA	0.000114416	"4815"	AT4G00420
440:2	440	2	NA	NA	NA	5.72084e-05	"5777"	AT4G33467
440:3	440	3	NA	NA	NA	5.72081e-05	"3792"	AT3G16970
441:1	441	1	NA	NA	NA	0.000114416	"6763"	AT5G27606
441:2	441	2	NA	NA	NA	5.72082e-05	"2502"	AT2G20970
441:3	441	3	NA	NA	NA	5.72082e-05	"50"	AT1G02880
442:1	442	1	NA	NA	NA	0.000114416	"6873"	AT5G37590
442:2	442	2	NA	NA	NA	5.72083e-05	"3045"	AT2G39920
442:3	442	3	NA	NA	NA	5.72081e-05	"57"	AT1G03090
443:1	443	1	NA	NA	NA	0.000114416	"4513"	AT3G53370
443:2	443	2	NA	NA	NA	5.72083e-05	"7047"	AT5G43150
443:3	443	3	NA	NA	NA	5.72081e-05	"139"	AT1G05615
444:1	444	1	NA	NA	NA	0.000114416	"223"	AT1G08300
444:2	444	2	NA	NA	NA	5.72083e-05	"932"	AT1G32160
444:3	444	3	NA	NA	NA	5.72081e-05	"5582"	AT4G27120
445:1	445	1	NA	NA	NA	0.000114416	"432"	AT1G14360
445:2	445	2	NA	NA	NA	5.72083e-05	"4527"	AT3G53750
445:3	445	3	NA	NA	NA	5.72081e-05	"5020"	AT4G09640
446:1	446	1	NA	NA	NA	0.000114416	"454"	AT1G15090
446:2	446	2	NA	NA	NA	5.72082e-05	"1235"	AT1G52950
446:3	446	3	NA	NA	NA	5.72082e-05	"442"	AT1G14600
447:1	447	1	NA	NA	NA	0.000114416	"5791"	AT4G33810
447:2	447	2	NA	NA	NA	5.72083e-05	"517"	AT1G17100
447:3	447	3	NA	NA	NA	5.72081e-05	"3939"	AT3G21900
448:1	448	1	NA	NA	NA	0.000114416	"619"	AT1G21100
448:2	448	2	NA	NA	NA	5.72083e-05	"6437"	AT5G15581
448:3	448	3	NA	NA	NA	5.72081e-05	"4857"	AT4G01575
449:1	449	1	NA	NA	NA	0.000114416	"670"	AT1G22651
449:2	449	2	NA	NA	NA	5.72083e-05	"7381"	AT5G55056
449:3	449	3	NA	NA	NA	5.72081e-05	"5440"	AT4G22690
450:1	450	1	NA	NA	NA	0.000114416	"1037"	AT1G42480
450:2	450	2	NA	NA	NA	5.72083e-05	"3175"	AT2G43860
450:3	450	3	NA	NA	NA	5.72081e-05	"834"	AT1G29090
451:1	451	1	NA	NA	NA	0.000114416	"2011"	AT1G80210
451:2	451	2	NA	NA	NA	5.72083e-05	"3825"	AT3G18110
451:3	451	3	NA	NA	NA	5.72081e-05	"853"	AT1G29640
452:1	452	1	NA	NA	NA	0.000114416	"5890"	AT4G36540
452:2	452	2	NA	NA	NA	5.72084e-05	"903"	AT1G31050
452:3	452	3	NA	NA	NA	5.7208e-05	"6849"	AT5G36360
453:1	453	1	NA	NA	NA	0.000114416	"3099"	AT2G41540
453:2	453	2	NA	NA	NA	5.72083e-05	"1013"	AT1G35617
453:3	453	3	NA	NA	NA	5.72081e-05	"1142"	AT1G49530
454:1	454	1	NA	NA	NA	0.000114416	"1091"	AT1G47870
454:2	454	2	NA	NA	NA	5.72082e-05	"5718"	AT4G31580
454:3	454	3	NA	NA	NA	5.72082e-05	"7124"	AT5G45660
455:1	455	1	NA	NA	NA	0.000114416	"1921"	AT1G77490
455:2	455	2	NA	NA	NA	5.72082e-05	"1103"	AT1G48260
455:3	455	3	NA	NA	NA	5.72082e-05	"2924"	AT2G36020
456:1	456	1	NA	NA	NA	0.000114416	"1117"	AT1G48620
456:2	456	2	NA	NA	NA	5.72083e-05	"7503"	AT5G59340
456:3	456	3	NA	NA	NA	5.72081e-05	"1224"	AT1G52380
457:1	457	1	NA	NA	NA	0.000114416	"1232"	AT1G52920
457:2	457	2	NA	NA	NA	5.72083e-05	"7499"	AT5G59220
457:3	457	3	NA	NA	NA	5.72081e-05	"2865"	AT2G34200
458:1	458	1	NA	NA	NA	0.000114416	"2739"	AT2G29410
458:2	458	2	NA	NA	NA	5.72082e-05	"6075"	AT5G03440
458:3	458	3	NA	NA	NA	5.72082e-05	"1424"	AT1G60950
459:1	459	1	NA	NA	NA	0.000114416	"1560"	AT1G65230
459:2	459	2	NA	NA	NA	5.72082e-05	"6375"	AT5G13480
459:3	459	3	NA	NA	NA	5.72082e-05	"6751"	AT5G27360
460:1	460	1	NA	NA	NA	0.000114416	"1572"	AT1G65510
460:2	460	2	NA	NA	NA	5.72083e-05	"3221"	AT2G45280
460:3	460	3	NA	NA	NA	5.72081e-05	"3082"	AT2G41150
461:1	461	1	NA	NA	NA	0.000114416	"2028"	AT1G80940
461:2	461	2	NA	NA	NA	5.72083e-05	"5522"	AT4G25610
461:3	461	3	NA	NA	NA	5.72081e-05	"6799"	AT5G30495
462:1	462	1	NA	NA	NA	0.000114416	"7637"	AT5G63450
462:2	462	2	NA	NA	NA	5.72082e-05	"2725"	AT2G28890
462:3	462	3	NA	NA	NA	5.72082e-05	"6397"	AT5G14210
463:1	463	1	NA	NA	NA	0.000114416	"3455"	AT3G06290
463:2	463	2	NA	NA	NA	5.72083e-05	"3439"	AT3G05680
463:3	463	3	NA	NA	NA	5.72081e-05	"2796"	AT2G31570
464:1	464	1	NA	NA	NA	0.000114416	"4223"	AT3G43740
464:2	464	2	NA	NA	NA	5.72082e-05	"6060"	AT5G02870
464:3	464	3	NA	NA	NA	5.72082e-05	"2837"	AT2G33390
465:1	465	1	NA	NA	NA	0.000114416	"5771"	AT4G33290
465:2	465	2	NA	NA	NA	5.72082e-05	"2906"	AT2G35480
465:3	465	3	NA	NA	NA	5.72082e-05	"5835"	AT4G34790
466:1	466	1	NA	NA	NA	0.000114416	"3355"	AT3G02550
466:2	466	2	NA	NA	NA	5.72082e-05	"6025"	AT5G01640
466:3	466	3	NA	NA	NA	5.72082e-05	"7833"	ATMG00730
467:1	467	1	NA	NA	NA	0.000114416	"6899"	AT5G38540
467:2	467	2	NA	NA	NA	5.72083e-05	"5641"	AT4G28980
467:3	467	3	NA	NA	NA	5.72081e-05	"3866"	AT3G19410
468:1	468	1	NA	NA	NA	0.000114416	"6386"	AT5G13917
468:2	468	2	NA	NA	NA	5.72083e-05	"6119"	AT5G04800
468:3	468	3	NA	NA	NA	5.72081e-05	"3941"	AT3G21940
469:1	469	1	NA	NA	NA	0.000114416	"5666"	AT4G29870
469:2	469	2	NA	NA	NA	5.72082e-05	"3946"	AT3G22120
469:3	469	3	NA	NA	NA	5.72082e-05	"4240"	AT3G44600
470:1	470	1	NA	NA	NA	0.000114416	"5215"	AT4G15410
470:2	470	2	NA	NA	NA	5.72083e-05	"7053"	AT5G43250
470:3	470	3	NA	NA	NA	5.72081e-05	"4052"	AT3G25500
471:1	471	1	NA	NA	NA	0.000114416	"4413"	AT3G50390
471:2	471	2	NA	NA	NA	5.72082e-05	"4589"	AT3G55650
471:3	471	3	NA	NA	NA	5.72082e-05	"4705"	AT3G59750
472:1	472	1	NA	NA	NA	0.000114416	"6432"	AT5G15440
472:2	472	2	NA	NA	NA	5.72083e-05	"7495"	AT5G59070
472:3	472	3	NA	NA	NA	5.72081e-05	"4557"	AT3G54600
473:1	473	1	NA	NA	NA	0.000114416	"6018"	AT5G01530
473:2	473	2	NA	NA	NA	5.72082e-05	"6172"	AT5G06730
473:3	473	3	NA	NA	NA	5.72082e-05	"4658"	AT3G58090
474:1	474	1	NA	NA	NA	0.000114416	"5963"	AT4G38980
474:2	474	2	NA	NA	NA	5.72082e-05	"5001"	AT4G09040
474:3	474	3	NA	NA	NA	5.72082e-05	"6931"	AT5G39660
475:1	475	1	NA	NA	NA	0.000114416	"5000"	AT4G09020
475:2	475	2	NA	NA	NA	5.72082e-05	"1501"	AT1G63240
475:3	475	3	NA	NA	NA	5.72081e-05	"109"	AT1G04620
476:1	476	1	NA	NA	NA	0.000114416	"4769"	AT3G62410
476:2	476	2	NA	NA	NA	5.72083e-05	"150"	AT1G05900
476:3	476	3	NA	NA	NA	5.72081e-05	"3058"	AT2G40460
477:1	477	1	NA	NA	NA	0.000114416	"6821"	AT5G35370
477:2	477	2	NA	NA	NA	5.72083e-05	"2882"	AT2G34680
477:3	477	3	NA	NA	NA	5.72081e-05	"285"	AT1G09920
478:1	478	1	NA	NA	NA	0.000114416	"626"	AT1G21340
478:2	478	2	NA	NA	NA	5.72083e-05	"3217"	AT2G45170
478:3	478	3	NA	NA	NA	5.72081e-05	"300"	AT1G10180
479:1	479	1	NA	NA	NA	0.000114416	"354"	AT1G12080
479:2	479	2	NA	NA	NA	5.72082e-05	"6282"	AT5G10290
479:3	479	3	NA	NA	NA	5.72082e-05	"6846"	AT5G36150
480:1	480	1	NA	NA	NA	0.000114416	"4045"	AT3G25100
480:2	480	2	NA	NA	NA	5.72083e-05	"5434"	AT4G22513
480:3	480	3	NA	NA	NA	5.72081e-05	"420"	AT1G14060
481:1	481	1	NA	NA	NA	0.000114416	"484"	AT1G16270
481:2	481	2	NA	NA	NA	5.72082e-05	"1525"	AT1G64080
481:3	481	3	NA	NA	NA	5.72081e-05	"6906"	AT5G38860
482:1	482	1	NA	NA	NA	0.000114416	"2472"	AT2G20110
482:2	482	2	NA	NA	NA	5.72082e-05	"7339"	AT5G53592
482:3	482	3	NA	NA	NA	5.72081e-05	"493"	AT1G16520
483:1	483	1	NA	NA	NA	0.000114416	"4970"	AT4G05540
483:2	483	2	NA	NA	NA	5.72083e-05	"540"	AT1G17970
483:3	483	3	NA	NA	NA	5.72081e-05	"3044"	AT2G39890
484:1	484	1	NA	NA	NA	0.000114416	"3608"	AT3G11385
484:2	484	2	NA	NA	NA	5.72083e-05	"545"	AT1G18270
484:3	484	3	NA	NA	NA	5.72081e-05	"743"	AT1G25450
485:1	485	1	NA	NA	NA	0.000114416	"5692"	AT4G30650
485:2	485	2	NA	NA	NA	5.72082e-05	"878"	AT1G30500
485:3	485	3	NA	NA	NA	5.72081e-05	"5268"	AT4G16850
486:1	486	1	NA	NA	NA	0.000114416	"7261"	AT5G50840
486:2	486	2	NA	NA	NA	5.72083e-05	"2166"	AT2G06906
486:3	486	3	NA	NA	NA	5.72081e-05	"890"	AT1G30820
487:1	487	1	NA	NA	NA	0.000114416	"909"	AT1G31320
487:2	487	2	NA	NA	NA	5.72083e-05	"7383"	AT5G55125
487:3	487	3	NA	NA	NA	5.72081e-05	"1118"	AT1G48640
488:1	488	1	NA	NA	NA	0.000114416	"3534"	AT3G09410
488:2	488	2	NA	NA	NA	5.72083e-05	"1083"	AT1G47580
488:3	488	3	NA	NA	NA	5.72081e-05	"7090"	AT5G44582
489:1	489	1	NA	NA	NA	0.000114416	"7365"	AT5G54510
489:2	489	2	NA	NA	NA	5.72082e-05	"1126"	AT1G48953
489:3	489	3	NA	NA	NA	5.72082e-05	"3149"	AT2G43030
490:1	490	1	NA	NA	NA	0.000114416	"2816"	AT2G32380
490:2	490	2	NA	NA	NA	5.72083e-05	"2859"	AT2G34090
490:3	490	3	NA	NA	NA	5.72081e-05	"1179"	AT1G50954
491:1	491	1	NA	NA	NA	0.000114416	"2689"	AT2G27450
491:2	491	2	NA	NA	NA	5.72083e-05	"1221"	AT1G52300
491:3	491	3	NA	NA	NA	5.72081e-05	"1788"	AT1G73150
492:1	492	1	NA	NA	NA	0.000114416	"1624"	AT1G67820
492:2	492	2	NA	NA	NA	5.72083e-05	"7166"	AT5G47070
492:3	492	3	NA	NA	NA	5.72081e-05	"2835"	AT2G33260
493:1	493	1	NA	NA	NA	0.000114416	"1787"	AT1G73130
493:2	493	2	NA	NA	NA	5.72083e-05	"3074"	AT2G41010
493:3	493	3	NA	NA	NA	5.72081e-05	"2639"	AT2G25670
494:1	494	1	NA	NA	NA	0.000114416	"1837"	AT1G74790
494:2	494	2	NA	NA	NA	5.72083e-05	"6357"	AT5G12860
494:3	494	3	NA	NA	NA	5.72081e-05	"5462"	AT4G23640
495:1	495	1	NA	NA	NA	0.000114416	"6192"	AT5G07330
495:2	495	2	NA	NA	NA	5.72082e-05	"3372"	AT3G03341
495:3	495	3	NA	NA	NA	5.72081e-05	"2005"	AT1G80000
496:1	496	1	NA	NA	NA	0.000114416	"2040"	AT2G01250
496:2	496	2	NA	NA	NA	5.72083e-05	"2032"	AT2G01060
496:3	496	3	NA	NA	NA	5.7208e-05	"7543"	AT5G60540
497:1	497	1	NA	NA	NA	0.000114416	"2072"	AT2G02160
497:2	497	2	NA	NA	NA	5.72083e-05	"3672"	AT3G13200
497:3	497	3	NA	NA	NA	5.72081e-05	"6557"	AT5G19140
498:1	498	1	NA	NA	NA	0.000114416	"5981"	AT4G39610
498:2	498	2	NA	NA	NA	5.72082e-05	"2562"	AT2G23030
498:3	498	3	NA	NA	NA	5.72081e-05	"2470"	AT2G20020
499:1	499	1	NA	NA	NA	0.000114416	"3985"	AT3G23167
499:2	499	2	NA	NA	NA	5.72082e-05	"2569"	AT2G23400
499:3	499	3	NA	NA	NA	5.72081e-05	"4956"	AT4G05071
500:1	500	1	NA	NA	NA	0.000114416	"6208"	AT5G07730
500:2	500	2	NA	NA	NA	5.72083e-05	"5797"	AT4G33960
500:3	500	3	NA	NA	NA	5.72081e-05	"2866"	AT2G34204
501:1	501	1	NA	NA	NA	0.000114416	"2876"	AT2G34430
501:2	501	2	NA	NA	NA	5.72082e-05	"5442"	AT4G22790
501:3	501	3	NA	NA	NA	5.72081e-05	"7324"	AT5G53240
502:1	502	1	NA	NA	NA	0.000114416	"2993"	AT2G38110
502:2	502	2	NA	NA	NA	5.72082e-05	"3260"	AT2G46680
502:3	502	3	NA	NA	NA	5.72081e-05	"3998"	AT3G23570
503:1	503	1	NA	NA	NA	0.000114416	"6633"	AT5G22794
503:2	503	2	NA	NA	NA	5.72083e-05	"3578"	AT3G10740
503:3	503	3	NA	NA	NA	5.7208e-05	"3162"	AT2G43390
504:1	504	1	NA	NA	NA	0.000114416	"3795"	AT3G17120
504:2	504	2	NA	NA	NA	5.72082e-05	"3452"	AT3G06130
504:3	504	3	NA	NA	NA	5.72082e-05	"7203"	AT5G48700
505:1	505	1	NA	NA	NA	0.000114416	"3621"	AT3G11740
505:2	505	2	NA	NA	NA	5.72082e-05	"5097"	AT4G12400
505:3	505	3	NA	NA	NA	5.72081e-05	"4530"	AT3G53780
506:1	506	1	NA	NA	NA	0.000114416	"4895"	AT4G02740
506:2	506	2	NA	NA	NA	5.72083e-05	"4789"	AT3G63060
506:3	506	3	NA	NA	NA	5.72081e-05	"6954"	AT5G40390
507:1	507	1	NA	NA	NA	0.000114416	"6626"	AT5G22340
507:2	507	2	NA	NA	NA	5.72082e-05	"6518"	AT5G17980
507:3	507	3	NA	NA	NA	5.72082e-05	"7035"	AT5G42880
508:1	508	1	NA	NA	NA	0.000114416	"900"	AT1G30990
508:2	508	2	NA	NA	NA	5.72082e-05	"6215"	AT5G07880
508:3	508	3	NA	NA	NA	5.72081e-05	"3878"	AT3G19800
509:1	509	1	NA	NA	NA	0.000114416	"5740"	AT4G32230
509:2	509	2	NA	NA	NA	5.72082e-05	"2960"	AT2G37080
509:3	509	3	NA	NA	NA	5.72081e-05	"923"	AT1G31835
510:1	510	1	NA	NA	NA	0.000114416	"6514"	AT5G17890
510:2	510	2	NA	NA	NA	5.72082e-05	"7574"	AT5G61370
510:3	510	3	NA	NA	NA	5.72081e-05	"1137"	AT1G49400
511:1	511	1	NA	NA	NA	0.000114416	"5333"	AT4G18800
511:2	511	2	NA	NA	NA	5.72082e-05	"5725"	AT4G31820
511:3	511	3	NA	NA	NA	5.72081e-05	"1747"	AT1G71870
512:1	512	1	NA	NA	NA	0.000114416	"3973"	AT3G22780
512:2	512	2	NA	NA	NA	5.72082e-05	"5647"	AT4G29180
512:3	512	3	NA	NA	NA	5.72081e-05	"2080"	AT2G02690
513:1	513	1	NA	NA	NA	0.000114416	"6472"	AT5G16450
513:2	513	2	NA	NA	NA	5.72082e-05	"3563"	AT3G10330
513:3	513	3	NA	NA	NA	5.72081e-05	"4294"	AT3G46510
514:1	514	1	NA	NA	NA	0.000114416	"7009"	AT5G42190
514:2	514	2	NA	NA	NA	5.72082e-05	"5519"	AT4G25515
514:3	514	3	NA	NA	NA	5.72081e-05	"3684"	AT3G13580
515:1	515	1	NA	NA	NA	0.000114416	"6860"	AT5G37170
515:2	515	2	NA	NA	NA	5.72082e-05	"5030"	AT4G09900
515:3	515	3	NA	NA	NA	5.72081e-05	"5656"	AT4G29620
516:1	516	1	NA	NA	NA	0.000114416	"2933"	AT2G36305
516:2	516	2	NA	NA	NA	5.72082e-05	"6565"	AT5G19380
516:3	516	3	NA	NA	NA	5.72081e-05	"355"	AT1G12100
517:1	517	1	NA	NA	NA	0.000114416	"3949"	AT3G22183
517:2	517	2	NA	NA	NA	5.72082e-05	"362"	AT1G12270
517:3	517	3	NA	NA	NA	5.72081e-05	"5790"	AT4G33800
518:1	518	1	NA	NA	NA	0.000114416	"1903"	AT1G76955
518:2	518	2	NA	NA	NA	5.72082e-05	"7138"	AT5G46070
518:3	518	3	NA	NA	NA	5.72081e-05	"377"	AT1G12640
519:1	519	1	NA	NA	NA	0.000114416	"586"	AT1G19690
519:2	519	2	NA	NA	NA	5.72082e-05	"2016"	AT1G80360
519:3	519	3	NA	NA	NA	5.72081e-05	"4241"	AT3G44680
520:1	520	1	NA	NA	NA	0.000114416	"628"	AT1G21395
520:2	520	2	NA	NA	NA	5.72082e-05	"1396"	AT1G60050
520:3	520	3	NA	NA	NA	5.72081e-05	"1152"	AT1G49850
521:1	521	1	NA	NA	NA	0.000114416	"653"	AT1G22170
521:2	521	2	NA	NA	NA	5.72082e-05	"1104"	AT1G48325
521:3	521	3	NA	NA	NA	5.72081e-05	"7329"	AT5G53400
522:1	522	1	NA	NA	NA	0.000114416	"783"	AT1G27160
522:2	522	2	NA	NA	NA	5.72082e-05	"6561"	AT5G19260
522:3	522	3	NA	NA	NA	5.72081e-05	"7326"	AT5G53260
523:1	523	1	NA	NA	NA	0.000114416	"5586"	AT4G27250
523:2	523	2	NA	NA	NA	5.72082e-05	"792"	AT1G27520
523:3	523	3	NA	NA	NA	5.72081e-05	"2967"	AT2G37320
524:1	524	1	NA	NA	NA	0.000114416	"6160"	AT5G06320
524:2	524	2	NA	NA	NA	5.72082e-05	"1962"	AT1G78895
524:3	524	3	NA	NA	NA	5.72081e-05	"858"	AT1G29820
525:1	525	1	NA	NA	NA	0.000114416	"7061"	AT5G43525
525:2	525	2	NA	NA	NA	5.72082e-05	"3616"	AT3G11580
525:3	525	3	NA	NA	NA	5.72081e-05	"1134"	AT1G49250
526:1	526	1	NA	NA	NA	0.000114416	"1940"	AT1G78260
526:2	526	2	NA	NA	NA	5.72082e-05	"2285"	AT2G12550
526:3	526	3	NA	NA	NA	5.72081e-05	"1213"	AT1G52000
527:1	527	1	NA	NA	NA	0.000114416	"1255"	AT1G53570
527:2	527	2	NA	NA	NA	5.72082e-05	"1778"	AT1G72850
527:3	527	3	NA	NA	NA	5.72081e-05	"2275"	AT2G11405
528:1	528	1	NA	NA	NA	0.000114416	"5452"	AT4G23310
528:2	528	2	NA	NA	NA	5.72083e-05	"2539"	AT2G22230
528:3	528	3	NA	NA	NA	5.7208e-05	"1627"	AT1G67875
529:1	529	1	NA	NA	NA	0.000114416	"6286"	AT5G10370
529:2	529	2	NA	NA	NA	5.72082e-05	"2171"	AT2G07360
529:3	529	3	NA	NA	NA	5.72081e-05	"2914"	AT2G35700
530:1	530	1	NA	NA	NA	0.000114416	"5933"	AT4G37900
530:2	530	2	NA	NA	NA	5.72082e-05	"2603"	AT2G24510
530:3	530	3	NA	NA	NA	5.72081e-05	"6473"	AT5G16470
531:1	531	1	NA	NA	NA	0.000114416	"2756"	AT2G30040
531:2	531	2	NA	NA	NA	5.72082e-05	"5166"	AT4G14272
531:3	531	3	NA	NA	NA	5.72081e-05	"4655"	AT3G58000
532:1	532	1	NA	NA	NA	0.000114416	"6149"	AT5G06000
532:2	532	2	NA	NA	NA	5.72082e-05	"7093"	AT5G44650
532:3	532	3	NA	NA	NA	5.72081e-05	"3381"	AT3G03790
533:1	533	1	NA	NA	NA	0.000114416	"7132"	AT5G45810
533:2	533	2	NA	NA	NA	5.72082e-05	"6312"	AT5G11160
533:3	533	3	NA	NA	NA	5.72081e-05	"3932"	AT3G21590
534:1	534	1	NA	NA	NA	0.000114416	"3953"	AT3G22310
534:2	534	2	NA	NA	NA	5.72082e-05	"4406"	AT3G50070
534:3	534	3	NA	NA	NA	5.72081e-05	"6697"	AT5G25130
535:1	535	1	NA	NA	NA	0.000114416	"5418"	AT4G22080
535:2	535	2	NA	NA	NA	5.72082e-05	"7029"	AT5G42650
535:3	535	3	NA	NA	NA	5.72081e-05	"4024"	AT3G24350
536:1	536	1	NA	NA	NA	0.000114416	"4127"	AT3G27310
536:2	536	2	NA	NA	NA	5.72082e-05	"6734"	AT5G26840
536:3	536	3	NA	NA	NA	5.72081e-05	"7357"	AT5G54215
537:1	537	1	NA	NA	NA	0.000114416	"360"	AT1G12211
537:2	537	2	NA	NA	NA	5.72082e-05	"5380"	AT4G20700
537:3	537	3	NA	NA	NA	5.7208e-05	"2926"	AT2G36030
538:1	538	1	NA	NA	NA	0.000114416	"413"	AT1G13910
538:2	538	2	NA	NA	NA	5.72081e-05	"1289"	AT1G54790
538:3	538	3	NA	NA	NA	5.72081e-05	"6159"	AT5G06310
539:1	539	1	NA	NA	NA	0.000114416	"538"	AT1G17920
539:2	539	2	NA	NA	NA	5.72082e-05	"5269"	AT4G16860
539:3	539	3	NA	NA	NA	5.72081e-05	"3884"	AT3G20130
540:1	540	1	NA	NA	NA	0.000114416	"1892"	AT1G76780
540:2	540	2	NA	NA	NA	5.72082e-05	"3227"	AT2G45412
540:3	540	3	NA	NA	NA	5.72081e-05	"850"	AT1G29600
541:1	541	1	NA	NA	NA	0.000114416	"1522"	AT1G63970
541:2	541	2	NA	NA	NA	5.72081e-05	"1218"	AT1G52220
541:3	541	3	NA	NA	NA	5.72081e-05	"2700"	AT2G28030
542:1	542	1	NA	NA	NA	0.000114416	"1673"	AT1G69420
542:2	542	2	NA	NA	NA	5.72082e-05	"6809"	AT5G33421
542:3	542	3	NA	NA	NA	5.72081e-05	"5388"	AT4G21040
543:1	543	1	NA	NA	NA	0.000114416	"7605"	AT5G62250
543:2	543	2	NA	NA	NA	5.72081e-05	"1800"	AT1G73450
543:3	543	3	NA	NA	NA	5.72081e-05	"3853"	AT3G18870
544:1	544	1	NA	NA	NA	0.000114416	"1977"	AT1G79280
544:2	544	2	NA	NA	NA	5.72081e-05	"6595"	AT5G20610
544:3	544	3	NA	NA	NA	5.72081e-05	"7380"	AT5G55040
545:1	545	1	NA	NA	NA	0.000114416	"4344"	AT3G48020
545:2	545	2	NA	NA	NA	5.72081e-05	"2106"	AT2G03800
545:3	545	3	NA	NA	NA	5.72081e-05	"6130"	AT5G05200
546:1	546	1	NA	NA	NA	0.000114416	"6728"	AT5G26692
546:2	546	2	NA	NA	NA	5.72081e-05	"2120"	AT2G04305
546:3	546	3	NA	NA	NA	5.72081e-05	"5084"	AT4G11760
547:1	547	1	NA	NA	NA	0.000114416	"2915"	AT2G35720
547:2	547	2	NA	NA	NA	5.72081e-05	"2292"	AT2G13440
547:3	547	3	NA	NA	NA	5.72081e-05	"5553"	AT4G26390
548:1	548	1	NA	NA	NA	0.000114416	"2418"	AT2G18220
548:2	548	2	NA	NA	NA	5.72081e-05	"4785"	AT3G62900
548:3	548	3	NA	NA	NA	5.72081e-05	"5176"	AT4G14440
549:1	549	1	NA	NA	NA	0.000114416	"6199"	AT5G07500
549:2	549	2	NA	NA	NA	5.72082e-05	"6418"	AT5G14850
549:3	549	3	NA	NA	NA	5.72081e-05	"3046"	AT2G39930
550:1	550	1	NA	NA	NA	0.000114416	"6769"	AT5G27880
550:2	550	2	NA	NA	NA	5.72082e-05	"5448"	AT4G22970
550:3	550	3	NA	NA	NA	5.72081e-05	"3050"	AT2G40008
551:1	551	1	NA	NA	NA	0.000114416	"6933"	AT5G39785
551:2	551	2	NA	NA	NA	5.72081e-05	"3986"	AT3G23171
551:3	551	3	NA	NA	NA	5.72081e-05	"7408"	AT5G55860
552:1	552	1	NA	NA	NA	0.000114416	"4842"	AT4G01200
552:2	552	2	NA	NA	NA	5.72082e-05	"1266"	AT1G53970
552:3	552	3	NA	NA	NA	5.72081e-05	"4909"	AT4G03156
553:1	553	1	NA	NA	NA	0.000114416	"2015"	AT1G80340
553:2	553	2	NA	NA	NA	5.72082e-05	"2620"	AT2G25200
553:3	553	3	NA	NA	NA	5.72081e-05	"4543"	AT3G54140
554:1	554	1	NA	NA	NA	0.000114416	"5100"	AT4G12450
554:2	554	2	NA	NA	NA	5.72082e-05	"4524"	AT3G53680
554:3	554	3	NA	NA	NA	5.7208e-05	"7219"	AT5G49270
555:1	555	1	NA	NA	NA	0.000114416	"6234"	AT5G08550
555:2	555	2	NA	NA	NA	5.72082e-05	"4731"	AT3G60910
555:3	555	3	NA	NA	NA	5.72081e-05	"6881"	AT5G37990
556:1	556	1	NA	NA	NA	0.000114416	"4933"	AT4G04320
556:2	556	2	NA	NA	NA	5.72082e-05	"5015"	AT4G09550
556:3	556	3	NA	NA	NA	5.72081e-05	"7756"	AT5G66910
557:1	557	1	NA	NA	NA	0.000114416	"6872"	AT5G37570
557:2	557	2	NA	NA	NA	5.72081e-05	"391"	AT1G13040
557:3	557	3	NA	NA	NA	5.72081e-05	"6165"	AT5G06540
558:1	558	1	NA	NA	NA	0.000114416	"5367"	AT4G19990
558:2	558	2	NA	NA	NA	5.72081e-05	"480"	AT1G16010
558:3	558	3	NA	NA	NA	5.72081e-05	"956"	AT1G32660
559:1	559	1	NA	NA	NA	0.000114416	"633"	AT1G21529
559:2	559	2	NA	NA	NA	5.72081e-05	"1025"	AT1G36745
559:3	559	3	NA	NA	NA	5.72081e-05	"2802"	AT2G31720
560:1	560	1	NA	NA	NA	0.000114416	"1012"	AT1G35515
560:2	560	2	NA	NA	NA	5.72081e-05	"2727"	AT2G28970
560:3	560	3	NA	NA	NA	5.72081e-05	"1759"	AT1G72140
561:1	561	1	NA	NA	NA	0.000114416	"1238"	AT1G53040
561:2	561	2	NA	NA	NA	5.72081e-05	"4844"	AT4G01240
561:3	561	3	NA	NA	NA	5.72081e-05	"1184"	AT1G51060
562:1	562	1	NA	NA	NA	0.000114416	"2396"	AT2G17640
562:2	562	2	NA	NA	NA	5.72081e-05	"3367"	AT3G03100
562:3	562	3	NA	NA	NA	5.72081e-05	"1228"	AT1G52618
563:1	563	1	NA	NA	NA	0.000114416	"1446"	AT1G61730
563:2	563	2	NA	NA	NA	5.72081e-05	"3333"	AT3G01970
563:3	563	3	NA	NA	NA	5.72081e-05	"3659"	AT3G12930
564:1	564	1	NA	NA	NA	0.000114416	"2794"	AT2G31450
